500
0 133,51 133,51 0,10 Country 3 (Country) 2,00 0
249 0,00 0,00 0,04 Country 3 (Country) 2,00 546
250 0,00 0,00 0,04 Country 3 (Country) 2,00 546
251 0,00 0,00 0,04 Country 3 (Country) 2,00 546
252 0,00 0,00 0,04 Country 3 (Country) 2,00 546
253 0,00 0,00 0,04 Country 3 (Country) 2,00 546
254 0,00 0,00 0,04 Country 3 (Country) 2,00 546
255 0,00 0,00 0,04 Country 3 (Country) 2,00 546
256 0,00 0,00 0,04 Country 3 (Country) 2,00 546
257 0,00 0,00 0,04 Country 3 (Country) 2,00 546
258 0,00 0,00 0,04 Country 3 (Country) 2,00 546
259 0,00 0,00 0,04 Country 3 (Country) 2,00 546
260 0,00 0,00 0,04 Country 3 (Country) 2,00 546
261 0,00 0,00 0,04 Country 3 (Country) 2,00 546
262 0,00 0,00 0,04 Country 3 (Country) 2,00 546
263 0,00 0,00 0,04 Country 3 (Country) 2,00 546
264 0,00 0,00 0,04 Country 3 (Country) 2,00 546
265 0,00 0,00 0,04 Country 3 (Country) 2,00 546
266 0,00 0,00 0,04 Country 3 (Country) 2,00 546
267 0,00 0,00 0,04 Country 3 (Country) 2,00 546
268 0,00 0,00 0,04 Country 3 (Country) 2,00 546
269 0,00 0,00 0,04 Country 3 (Country) 2,00 546
270 0,00 0,00 0,04 Country 3 (Country) 2,00 546
271 0,00 0,00 0,04 Country 3 (Country) 2,00 546
272 0,00 0,00 0,04 Country 3 (Country) 2,00 546
273 0,00 0,00 0,04 Country 3 (Country) 2,00 546
274 0,00 0,00 0,04 Country 3 (Country) 2,00 546
275 0,00 0,00 0,04 Country 3 (Country) 2,00 546
276 0,00 0,00 0,04 Country 3 (Country) 2,00 546
277 0,00 0,00 0,04 Country 3 (Country) 2,00 546
278 0,00 0,00 0,04 Country 3 (Country) 2,00 546
279 0,00 0,00 0,04 Country 3 (Country) 2,00 546
280 0,00 0,00 0,04 Country 3 (Country) 2,00 546
281 0,00 0,00 0,04 Country 3 (Country) 2,00 546
282 0,00 0,00 0,04 Country 3 (Country) 2,00 546
283 0,00 0,00 0,04 Country 3 (Country) 2,00 546
284 0,00 0,00 0,04 Country 3 (Country) 2,00 546
285 0,00 0,00 0,04 Country 3 (Country) 2,00 546
286 0,00 0,00 0,04 Country 3 (Country) 2,00 546
287 0,00 0,00 0,04 Country 3 (Country) 2,00 546
288 0,00 0,00 0,04 Country 3 (Country) 2,00 546
289 0,00 0,00 0,04 Country 3 (Country) 2,00 546
290 0,00 0,00 0,04 Country 3 (Country) 2,00 546
291 0,00 0,00 0,04 Country 3 (Country) 2,00 546
292 0,00 0,00 0,04 Country 3 (Country) 2,00 546
293 0,00 0,00 0,04 Country 3 (Country) 2,00 546
294 0,00 0,00 0,04 Country 3 (Country) 2,00 546
295 0,00 0,00 0,04 Country 3 (Country) 2,00 546
296 0,00 0,00 0,04 Country 3 (Country) 2,00 546
297 0,00 0,00 0,04 Country 3 (Country) 2,00 546
298 0,00 0,00 0,04 Country 3 (Country) 2,00 546
299 0,00 0,00 0,04 Country 3 (Country) 2,00 546
300 0,00 0,00 0,04 Country 3 (Country) 2,00 546
301 0,00 0,00 0,04 Country 3 (Country) 2,00 546
302 0,00 0,00 0,04 Country 3 (Country) 2,00 546
303 0,00 0,00 0,04 Country 3 (Country) 2,00 546
304 0,00 0,00 0,04 Country 3 (Country) 2,00 546
305 0,00 0,00 0,04 Country 3 (Country) 2,00 546
306 0,00 0,00 0,04 Country 3 (Country) 2,00 546
307 0,00 0,00 0,04 Country 3 (Country) 2,00 546
308 0,00 0,00 0,04 Country 3 (Country) 2,00 546
309 0,00 0,00 0,04 Country 3 (Country) 2,00 546
310 0,00 0,00 0,04 Country 3 (Country) 2,00 546
311 0,00 0,00 0,04 Country 3 (Country) 2,00 546
312 0,00 0,00 0,04 Country 3 (Country) 2,00 546
313 0,00 0,00 0,04 Country 3 (Country) 2,00 546
314 0,00 0,00 0,04 Country 3 (Country) 2,00 546
315 0,00 0,00 0,04 Country 3 (Country) 2,00 546
316 0,00 0,00 0,04 Country 3 (Country) 2,00 546
317 0,00 0,00 0,04 Country 3 (Country) 2,00 546
318 0,00 0,00 0,04 Country 3 (Country) 2,00 546
319 0,00 0,00 0,04 Country 3 (Country) 2,00 546
320 0,00 0,00 0,04 Country 3 (Country) 2,00 546
321 0,00 0,00 0,04 Country 3 (Country) 2,00 546
322 0,00 0,00 0,04 Country 3 (Country) 2,00 546
323 0,00 0,00 0,04 Country 3 (Country) 2,00 546
324 0,00 0,00 0,04 Country 3 (Country) 2,00 546
325 0,00 0,00 0,04 Country 3 (Country) 2,00 546
326 0,00 0,00 0,04 Country 3 (Country) 2,00 546
327 0,00 0,00 0,04 Country 3 (Country) 2,00 546
328 0,00 0,00 0,04 Country 3 (Country) 2,00 546
329 0,00 0,00 0,04 Country 3 (Country) 2,00 546
330 0,00 0,00 0,04 Country 3 (Country) 2,00 546
331 0,00 0,00 0,04 Country 3 (Country) 2,00 546
332 0,00 0,00 0,04 Country 3 (Country) 2,00 546
333 0,00 0,00 0,04 Country 3 (Country) 2,00 546
334 0,00 0,00 0,04 Country 3 (Country) 2,00 546
335 0,00 0,00 0,04 Country 3 (Country) 2,00 546
336 0,00 0,00 0,04 Country 3 (Country) 2,00 546
337 0,00 0,00 0,04 Country 3 (Country) 2,00 546
338 0,00 0,00 0,04 Country 3 (Country) 2,00 546
339 0,00 0,00 0,04 Country 3 (Country) 2,00 546
340 0,00 0,00 0,04 Country 3 (Country) 2,00 546
341 0,00 0,00 0,04 Country 3 (Country) 2,00 546
342 0,00 0,00 0,04 Country 3 (Country) 2,00 546
343 0,00 0,00 0,04 Country 3 (Country) 2,00 546
344 0,00 0,00 0,04 Country 3 (Country) 2,00 546
345 0,00 0,00 0,04 Country 3 (Country) 2,00 546
346 0,00 0,00 0,04 Country 3 (Country) 2,00 546
347 0,00 0,00 0,04 Country 3 (Country) 2,00 546
348 0,00 0,00 0,04 Country 3 (Country) 2,00 546
349 0,00 0,00 0,04 Country 3 (Country) 2,00 546
350 0,00 0,00 0,04 Country 3 (Country) 2,00 546
351 0,00 0,00 0,04 Country 3 (Country) 2,00 546
352 0,00 0,00 0,04 Country 3 (Country) 2,00 546
353 0,00 0,00 0,04 Country 3 (Country) 2,00 546
354 0,00 0,00 0,04 Country 3 (Country) 2,00 546
355 0,00 0,00 0,04 Country 3 (Country) 2,00 546
356 0,00 0,00 0,04 Country 3 (Country) 2,00 546
357 0,00 0,00 0,04 Country 3 (Country) 2,00 546
358 0,00 0,00 0,04 Country 3 (Country) 2,00 546
359 0,00 0,00 0,04 Country 3 (Country) 2,00 546
360 0,00 0,00 0,04 Country 3 (Country) 2,00 546
361 0,00 0,00 0,04 Country 3 (Country) 2,00 546
362 0,00 0,00 0,04 Country 3 (Country) 2,00 546
363 0,00 0,00 0,04 Country 3 (Country) 2,00 546
364 0,00 0,00 0,04 Country 3 (Country) 2,00 546
365 0,00 0,00 0,04 Country 3 (Country) 2,00 546
366 0,00 0,00 0,04 Country 3 (Country) 2,00 546
367 0,00 0,00 0,04 Country 3 (Country) 2,00 546
368 0,00 0,00 0,04 Country 3 (Country) 2,00 546
369 0,00 0,00 0,04 Country 3 (Country) 2,00 546
370 0,00 0,00 0,04 Country 3 (Country) 2,00 546
371 0,00 0,00 0,04 Country 3 (Country) 2,00 546
372 0,00 0,00 0,04 Country 3 (Country) 2,00 546
373 0,00 0,00 0,04 Country 3 (Country) 2,00 546
374 0,00 0,00 0,04 Country 3 (Country) 2,00 546
375 0,00 0,00 0,04 Country 3 (Country) 2,00 546
376 0,00 0,00 0,04 Country 3 (Country) 2,00 546
377 0,00 0,00 0,04 Country 3 (Country) 2,00 546
378 0,00 0,00 0,04 Country 3 (Country) 2,00 546
379 0,00 0,00 0,04 Country 3 (Country) 2,00 546
380 0,00 0,00 0,04 Country 3 (Country) 2,00 546
381 0,00 0,00 0,04 Country 3 (Country) 2,00 546
382 0,00 0,00 0,04 Country 3 (Country) 2,00 546
383 0,00 0,00 0,04 Country 3 (Country) 2,00 546
384 0,00 0,00 0,04 Country 3 (Country) 2,00 546
385 0,00 0,00 0,04 Country 3 (Country) 2,00 546
386 0,00 0,00 0,04 Country 3 (Country) 2,00 546
387 0,00 0,00 0,04 Country 3 (Country) 2,00 546
388 0,00 0,00 0,04 Country 3 (Country) 2,00 546
389 0,00 0,00 0,04 Country 3 (Country) 2,00 546
390 0,00 0,00 0,04 Country 3 (Country) 2,00 546
391 0,00 0,00 0,04 Country 3 (Country) 2,00 546
392 0,00 0,00 0,04 Country 3 (Country) 2,00 546
393 0,00 0,00 0,04 Country 3 (Country) 2,00 546
394 0,00 0,00 0,04 Country 3 (Country) 2,00 546
395 0,00 0,00 0,04 Country 3 (Country) 2,00 546
396 0,00 0,00 0,04 Country 3 (Country) 2,00 546
397 0,00 0,00 0,04 Country 3 (Country) 2,00 546
398 0,00 0,00 0,04 Country 3 (Country) 2,00 546
399 0,00 0,00 0,04 Country 3 (Country) 2,00 546
400 0,00 0,00 0,04 Country 3 (Country) 2,00 546
401 0,00 0,00 0,04 Country 3 (Country) 2,00 546
402 0,00 0,00 0,04 Country 3 (Country) 2,00 546
403 0,00 0,00 0,04 Country 3 (Country) 2,00 546
404 0,00 0,00 0,04 Country 3 (Country) 2,00 546
405 0,00 0,00 0,04 Country 3 (Country) 2,00 546
406 0,00 0,00 0,04 Country 3 (Country) 2,00 546
407 0,00 0,00 0,04 Country 3 (Country) 2,00 546
408 0,00 0,00 0,04 Country 3 (Country) 2,00 546
409 0,00 0,00 0,04 Country 3 (Country) 2,00 546
410 0,00 0,00 0,04 Country 3 (Country) 2,00 546
411 0,00 0,00 0,04 Country 3 (Country) 2,00 546
412 0,00 0,00 0,04 Country 3 (Country) 2,00 546
413 0,00 0,00 0,04 Country 3 (Country) 2,00 546
414 0,00 0,00 0,04 Country 3 (Country) 2,00 546
415 0,00 0,00 0,04 Country 3 (Country) 2,00 546
416 0,00 0,00 0,04 Country 3 (Country) 2,00 546
417 0,00 0,00 0,04 Country 3 (Country) 2,00 546
418 0,00 0,00 0,04 Country 3 (Country) 2,00 546
419 0,00 0,00 0,04 Country 3 (Country) 2,00 546
420 0,00 0,00 0,04 Country 3 (Country) 2,00 546
421 0,00 0,00 0,04 Country 3 (Country) 2,00 546
422 0,00 0,00 0,04 Country 3 (Country) 2,00 546
423 0,00 0,00 0,04 Country 3 (Country) 2,00 546
424 0,00 0,00 0,04 Country 3 (Country) 2,00 546
425 0,00 0,00 0,04 Country 3 (Country) 2,00 546
426 0,00 0,00 0,04 Country 3 (Country) 2,00 546
427 0,00 0,00 0,04 Country 3 (Country) 2,00 546
428 0,00 0,00 0,04 Country 3 (Country) 2,00 546
429 0,00 0,00 0,04 Country 3 (Country) 2,00 546
430 0,00 0,00 0,04 Country 3 (Country) 2,00 546
431 0,00 0,00 0,04 Country 3 (Country) 2,00 546
432 0,00 0,00 0,04 Country 3 (Country) 2,00 546
433 0,00 0,00 0,04 Country 3 (Country) 2,00 546
434 0,00 0,00 0,04 Country 3 (Country) 2,00 546
435 0,00 0,00 0,04 Country 3 (Country) 2,00 546
436 0,00 0,00 0,04 Country 3 (Country) 2,00 546
437 0,00 0,00 0,04 Country 3 (Country) 2,00 546
438 0,00 0,00 0,04 Country 3 (Country) 2,00 546
439 0,00 0,00 0,04 Country 3 (Country) 2,00 546
440 0,00 0,00 0,04 Country 3 (Country) 2,00 546
441 0,00 0,00 0,04 Country 3 (Country) 2,00 546
442 0,00 0,00 0,04 Country 3 (Country) 2,00 546
443 0,00 0,00 0,04 Country 3 (Country) 2,00 546
444 0,00 0,00 0,04 Country 3 (Country) 2,00 546
445 0,00 0,00 0,04 Country 3 (Country) 2,00 546
446 0,00 0,00 0,04 Country 3 (Country) 2,00 546
447 0,00 0,00 0,04 Country 3 (Country) 2,00 546
448 0,00 0,00 0,04 Country 3 (Country) 2,00 546
449 0,00 0,00 0,04 Country 3 (Country) 2,00 546
450 0,00 0,00 0,04 Country 3 (Country) 2,00 546
451 0,00 0,00 0,04 Country 3 (Country) 2,00 546
452 0,00 0,00 0,04 Country 3 (Country) 2,00 546
453 0,00 0,00 0,04 Country 3 (Country) 2,00 546
454 0,00 0,00 0,04 Country 3 (Country) 2,00 546
455 0,00 0,00 0,04 Country 3 (Country) 2,00 546
456 0,00 0,00 0,04 Country 3 (Country) 2,00 546
457 0,00 0,00 0,04 Country 3 (Country) 2,00 546
458 0,00 0,00 0,04 Country 3 (Country) 2,00 546
459 0,00 0,00 0,04 Country 3 (Country) 2,00 546
460 0,00 0,00 0,04 Country 3 (Country) 2,00 546
461 0,00 0,00 0,04 Country 3 (Country) 2,00 546
462 0,00 0,00 0,04 Country 3 (Country) 2,00 546
463 0,00 0,00 0,04 Country 3 (Country) 2,00 546
