1000
0 36,21 36,21 0,44 Country 2 (Country) 0,00 0
37 137,35 81,16 0,44 Country 2 (Country) 0,00 39
38 27,44 16,66 0,44 Country 2 (Country) 0,00 42
39 55,22 32,43 0,44 Country 2 (Country) 0,00 45
40 53,61 31,39 0,42 Country 2 (Country) 0,00 50
41 77,10 45,59 0,11 Country 2 (Country) 0,00 53
42 3,00 1,80 0,11 Country 2 (Country) 0,00 56
43 52,22 30,34 0,11 Country 2 (Country) 0,00 56
44 71,69 42,81 0,11 Country 2 (Country) 0,00 61
45 70,49 42,02 0,11 Country 2 (Country) 0,00 66
46 0,42 0,25 0,75 Country 2 (Country) 0,00 70
47 0,42 0,25 0,75 Country 2 (Country) 0,00 70
48 23,30 13,84 0,75 Country 2 (Country) 0,00 70
49 2,13 1,26 0,75 Country 2 (Country) 0,00 73
50 22,53 13,37 0,75 Country 2 (Country) 0,00 73
51 0,10 0,06 0,75 Country 2 (Country) 0,00 76
52 0,26 0,15 0,75 Country 2 (Country) 0,00 79
53 19,09 11,31 0,75 Country 2 (Country) 0,00 81
54 1,63 0,96 0,80 Country 2 (Country) 0,00 83
55 19,77 11,70 0,80 Country 2 (Country) 0,00 83
56 0,39 0,23 0,80 Country 2 (Country) 0,00 86
57 0,39 0,23 0,80 Country 2 (Country) 0,00 86
58 0,39 0,23 0,80 Country 2 (Country) 0,00 86
59 0,39 0,23 0,80 Country 2 (Country) 0,00 86
60 0,39 0,23 0,80 Country 2 (Country) 0,00 86
61 0,39 0,23 0,80 Country 2 (Country) 0,00 86
62 0,39 0,23 0,80 Country 2 (Country) 0,00 86
63 0,39 0,23 0,80 Country 2 (Country) 0,00 86
64 0,39 0,23 0,80 Country 2 (Country) 0,00 86
65 0,39 0,23 0,80 Country 2 (Country) 0,00 86
66 0,39 0,23 0,80 Country 2 (Country) 0,00 86
67 0,39 0,23 0,80 Country 2 (Country) 0,00 86
68 0,39 0,23 0,80 Country 2 (Country) 0,00 86
69 0,39 0,23 0,80 Country 2 (Country) 0,00 86
70 0,39 0,23 0,80 Country 2 (Country) 0,00 86
71 0,39 0,23 0,80 Country 2 (Country) 0,00 86
72 0,39 0,23 0,80 Country 2 (Country) 0,00 86
73 0,39 0,23 0,80 Country 2 (Country) 0,00 86
74 0,39 0,23 0,80 Country 2 (Country) 0,00 86
75 0,39 0,23 0,80 Country 2 (Country) 0,00 86
76 0,39 0,23 0,80 Country 2 (Country) 0,00 86
77 0,39 0,23 0,80 Country 2 (Country) 0,00 86
78 0,39 0,23 0,80 Country 2 (Country) 0,00 86
79 0,39 0,23 0,80 Country 2 (Country) 0,00 86
80 0,39 0,23 0,80 Country 2 (Country) 0,00 86
81 0,39 0,23 0,80 Country 2 (Country) 0,00 86
82 0,39 0,23 0,80 Country 2 (Country) 0,00 86
83 0,39 0,23 0,80 Country 2 (Country) 0,00 86
84 0,39 0,23 0,80 Country 2 (Country) 0,00 86
85 0,39 0,23 0,80 Country 2 (Country) 0,00 86
86 0,39 0,23 0,80 Country 2 (Country) 0,00 86
87 0,39 0,23 0,80 Country 2 (Country) 0,00 86
88 0,39 0,23 0,80 Country 2 (Country) 0,00 86
89 0,39 0,23 0,80 Country 2 (Country) 0,00 86
90 0,39 0,23 0,80 Country 2 (Country) 0,00 86
91 0,05 0,03 0,80 Country 2 (Country) 0,00 87
92 0,00 0,00 0,80 Country 2 (Country) 0,00 88
93 7,78 4,50 0,80 Country 2 (Country) 0,00 88
94 0,36 0,21 0,80 Country 2 (Country) 0,00 90
95 0,38 0,22 0,80 Country 2 (Country) 0,00 92
96 0,46 0,26 0,80 Country 2 (Country) 0,00 94
97 0,46 0,26 0,80 Country 2 (Country) 0,00 94
98 0,46 0,26 0,80 Country 2 (Country) 0,00 94
99 0,46 0,26 0,80 Country 2 (Country) 0,00 94
100 0,46 0,26 0,80 Country 2 (Country) 0,00 94
101 0,46 0,26 0,80 Country 2 (Country) 0,00 94
102 0,46 0,26 0,80 Country 2 (Country) 0,00 94
103 0,46 0,26 0,80 Country 2 (Country) 0,00 94
104 0,46 0,26 0,80 Country 2 (Country) 0,00 94
105 0,46 0,26 0,80 Country 2 (Country) 0,00 94
106 0,46 0,26 0,80 Country 2 (Country) 0,00 94
107 0,46 0,26 0,80 Country 2 (Country) 0,00 94
108 0,46 0,26 0,80 Country 2 (Country) 0,00 94
109 0,46 0,26 0,80 Country 2 (Country) 0,00 94
110 0,46 0,26 0,80 Country 2 (Country) 0,00 94
111 0,46 0,26 0,80 Country 2 (Country) 0,00 94
112 0,46 0,26 0,80 Country 2 (Country) 0,00 94
113 0,46 0,26 0,80 Country 2 (Country) 0,00 94
114 0,46 0,26 0,80 Country 2 (Country) 0,00 94
115 0,46 0,26 0,80 Country 2 (Country) 0,00 94
116 0,46 0,26 0,80 Country 2 (Country) 0,00 94
117 0,46 0,26 0,80 Country 2 (Country) 0,00 94
118 0,46 0,26 0,80 Country 2 (Country) 0,00 94
119 0,46 0,26 0,80 Country 2 (Country) 0,00 94
120 0,46 0,26 0,80 Country 2 (Country) 0,00 94
121 0,46 0,26 0,80 Country 2 (Country) 0,00 94
122 0,46 0,26 0,80 Country 2 (Country) 0,00 94
123 0,46 0,26 0,80 Country 2 (Country) 0,00 94
124 0,46 0,26 0,80 Country 2 (Country) 0,00 94
125 0,46 0,26 0,80 Country 2 (Country) 0,00 94
126 0,46 0,26 0,80 Country 2 (Country) 0,00 94
127 0,46 0,26 0,80 Country 2 (Country) 0,00 94
128 0,46 0,26 0,80 Country 2 (Country) 0,00 94
129 0,46 0,26 0,80 Country 2 (Country) 0,00 94
130 0,46 0,26 0,80 Country 2 (Country) 0,00 94
131 0,46 0,26 0,80 Country 2 (Country) 0,00 94
132 0,46 0,26 0,80 Country 2 (Country) 0,00 94
133 0,46 0,26 0,80 Country 2 (Country) 0,00 94
134 0,46 0,26 0,80 Country 2 (Country) 0,00 94
135 0,46 0,26 0,80 Country 2 (Country) 0,00 94
136 0,46 0,26 0,80 Country 2 (Country) 0,00 94
137 0,46 0,26 0,80 Country 2 (Country) 0,00 94
138 0,46 0,26 0,80 Country 2 (Country) 0,00 94
139 0,46 0,26 0,80 Country 2 (Country) 0,00 94
140 0,03 0,02 0,80 Country 2 (Country) 0,00 95
141 0,03 0,02 0,80 Country 2 (Country) 0,00 95
142 0,03 0,02 0,80 Country 2 (Country) 0,00 95
143 0,03 0,02 0,80 Country 2 (Country) 0,00 95
144 0,03 0,02 0,80 Country 2 (Country) 0,00 95
145 0,03 0,02 0,80 Country 2 (Country) 0,00 95
146 0,03 0,02 0,80 Country 2 (Country) 0,00 95
147 0,03 0,02 0,80 Country 2 (Country) 0,00 95
148 0,03 0,02 0,80 Country 2 (Country) 0,00 95
149 0,03 0,02 0,80 Country 2 (Country) 0,00 95
150 0,03 0,02 0,80 Country 2 (Country) 0,00 95
151 0,04 0,02 0,80 Country 2 (Country) 0,00 96
152 0,03 0,02 0,80 Country 2 (Country) 0,00 97
153 0,03 0,02 0,80 Country 2 (Country) 0,00 97
154 0,03 0,02 0,80 Country 2 (Country) 0,00 97
155 0,03 0,02 0,80 Country 2 (Country) 0,00 97
156 0,03 0,02 0,80 Country 2 (Country) 0,00 97
157 0,03 0,02 0,80 Country 2 (Country) 0,00 97
158 0,03 0,02 0,80 Country 2 (Country) 0,00 97
159 0,03 0,02 0,80 Country 2 (Country) 0,00 97
160 0,03 0,02 0,80 Country 2 (Country) 0,00 97
161 0,03 0,02 0,80 Country 2 (Country) 0,00 97
162 0,03 0,02 0,80 Country 2 (Country) 0,00 97
163 0,03 0,02 0,80 Country 2 (Country) 0,00 97
164 0,03 0,02 0,80 Country 2 (Country) 0,00 97
165 0,03 0,02 0,80 Country 2 (Country) 0,00 97
166 0,03 0,02 0,80 Country 2 (Country) 0,00 97
167 0,03 0,02 0,80 Country 2 (Country) 0,00 97
168 0,03 0,02 0,80 Country 2 (Country) 0,00 97
169 0,03 0,02 0,80 Country 2 (Country) 0,00 97
170 0,03 0,02 0,80 Country 2 (Country) 0,00 97
171 0,03 0,02 0,80 Country 2 (Country) 0,00 97
172 0,03 0,02 0,80 Country 2 (Country) 0,00 97
173 0,03 0,02 0,80 Country 2 (Country) 0,00 97
174 0,03 0,02 0,80 Country 2 (Country) 0,00 97
175 0,03 0,02 0,80 Country 2 (Country) 0,00 97
176 0,03 0,02 0,80 Country 2 (Country) 0,00 97
177 0,03 0,02 0,80 Country 2 (Country) 0,00 97
178 0,03 0,02 0,80 Country 2 (Country) 0,00 97
179 0,03 0,02 0,80 Country 2 (Country) 0,00 97
180 0,03 0,02 0,80 Country 2 (Country) 0,00 97
181 0,03 0,02 0,80 Country 2 (Country) 0,00 97
182 0,03 0,02 0,80 Country 2 (Country) 0,00 97
183 0,03 0,02 0,80 Country 2 (Country) 0,00 97
184 0,03 0,02 0,80 Country 2 (Country) 0,00 97
185 0,03 0,02 0,80 Country 2 (Country) 0,00 97
186 0,03 0,02 0,80 Country 2 (Country) 0,00 97
187 0,03 0,02 0,80 Country 2 (Country) 0,00 97
188 0,03 0,02 0,80 Country 2 (Country) 0,00 97
189 0,03 0,02 0,80 Country 2 (Country) 0,00 97
190 0,03 0,02 0,80 Country 2 (Country) 0,00 97
191 0,03 0,02 0,80 Country 2 (Country) 0,00 97
192 0,03 0,02 0,80 Country 2 (Country) 0,00 97
193 0,03 0,02 0,80 Country 2 (Country) 0,00 97
194 0,03 0,02 0,80 Country 2 (Country) 0,00 97
195 0,03 0,02 0,80 Country 2 (Country) 0,00 97
196 0,03 0,02 0,80 Country 2 (Country) 0,00 97
197 0,03 0,02 0,80 Country 2 (Country) 0,00 97
198 0,03 0,02 0,80 Country 2 (Country) 0,00 97
199 0,03 0,02 0,80 Country 2 (Country) 0,00 97
200 0,03 0,02 0,80 Country 2 (Country) 0,00 97
201 0,03 0,02 0,80 Country 2 (Country) 0,00 97
202 0,03 0,02 0,80 Country 2 (Country) 0,00 97
203 0,03 0,02 0,80 Country 2 (Country) 0,00 97
204 0,03 0,02 0,80 Country 2 (Country) 0,00 97
205 0,03 0,02 0,80 Country 2 (Country) 0,00 97
206 0,03 0,02 0,80 Country 2 (Country) 0,00 97
207 0,03 0,02 0,80 Country 2 (Country) 0,00 97
208 0,03 0,02 0,80 Country 2 (Country) 0,00 97
209 0,03 0,02 0,80 Country 2 (Country) 0,00 97
210 0,03 0,02 0,80 Country 2 (Country) 0,00 97
211 0,03 0,02 0,80 Country 2 (Country) 0,00 97
212 0,01 0,01 0,80 Country 2 (Country) 0,00 98
213 0,59 0,32 0,80 Country 2 (Country) 0,00 98
214 0,59 0,32 0,80 Country 2 (Country) 0,00 98
215 0,59 0,32 0,80 Country 2 (Country) 0,00 98
216 0,59 0,32 0,80 Country 2 (Country) 0,00 98
217 0,59 0,32 0,80 Country 2 (Country) 0,00 98
218 0,59 0,32 0,80 Country 2 (Country) 0,00 98
219 0,59 0,32 0,80 Country 2 (Country) 0,00 98
220 0,59 0,32 0,80 Country 2 (Country) 0,00 98
221 0,59 0,32 0,80 Country 2 (Country) 0,00 98
222 0,59 0,32 0,80 Country 2 (Country) 0,00 98
223 0,59 0,32 0,80 Country 2 (Country) 0,00 98
224 0,59 0,32 0,80 Country 2 (Country) 0,00 98
225 0,59 0,32 0,80 Country 2 (Country) 0,00 98
226 0,59 0,32 0,80 Country 2 (Country) 0,00 98
227 0,59 0,32 0,80 Country 2 (Country) 0,00 98
228 0,59 0,32 0,80 Country 2 (Country) 0,00 98
229 0,59 0,32 0,80 Country 2 (Country) 0,00 98
230 0,59 0,32 0,80 Country 2 (Country) 0,00 98
231 0,59 0,32 0,80 Country 2 (Country) 0,00 98
232 0,59 0,32 0,80 Country 2 (Country) 0,00 98
233 0,59 0,32 0,80 Country 2 (Country) 0,00 98
234 0,59 0,32 0,80 Country 2 (Country) 0,00 98
235 0,59 0,32 0,80 Country 2 (Country) 0,00 98
236 0,59 0,32 0,80 Country 2 (Country) 0,00 98
237 0,59 0,32 0,80 Country 2 (Country) 0,00 98
238 0,59 0,32 0,80 Country 2 (Country) 0,00 98
239 0,59 0,32 0,80 Country 2 (Country) 0,00 98
240 0,59 0,32 0,80 Country 2 (Country) 0,00 98
241 0,19 0,10 0,26 Country 2 (Country) 0,00 99
242 0,19 0,10 0,26 Country 2 (Country) 0,00 99
243 0,08 0,05 0,26 Country 2 (Country) 0,00 100
244 0,08 0,05 0,26 Country 2 (Country) 0,00 100
245 0,08 0,05 0,26 Country 2 (Country) 0,00 100
246 0,08 0,05 0,26 Country 2 (Country) 0,00 100
247 0,08 0,05 0,26 Country 2 (Country) 0,00 100
248 0,08 0,05 0,26 Country 2 (Country) 0,00 100
249 0,08 0,05 0,26 Country 2 (Country) 0,00 100
250 0,08 0,05 0,26 Country 2 (Country) 0,00 100
251 0,08 0,05 0,26 Country 2 (Country) 0,00 100
252 0,08 0,05 0,26 Country 2 (Country) 0,00 100
253 0,08 0,05 0,26 Country 2 (Country) 0,00 100
254 0,08 0,05 0,26 Country 2 (Country) 0,00 100
255 0,08 0,05 0,26 Country 2 (Country) 0,00 100
256 0,08 0,05 0,26 Country 2 (Country) 0,00 100
257 0,08 0,05 0,26 Country 2 (Country) 0,00 100
258 0,08 0,05 0,26 Country 2 (Country) 0,00 100
259 0,08 0,05 0,26 Country 2 (Country) 0,00 100
260 0,08 0,05 0,26 Country 2 (Country) 0,00 100
261 0,08 0,05 0,26 Country 2 (Country) 0,00 100
262 0,08 0,05 0,26 Country 2 (Country) 0,00 100
263 0,08 0,05 0,26 Country 2 (Country) 0,00 100
264 0,08 0,05 0,26 Country 2 (Country) 0,00 100
265 0,08 0,05 0,26 Country 2 (Country) 0,00 100
266 0,08 0,05 0,26 Country 2 (Country) 0,00 100
267 0,08 0,05 0,26 Country 2 (Country) 0,00 100
268 0,08 0,05 0,26 Country 2 (Country) 0,00 100
269 0,08 0,05 0,26 Country 2 (Country) 0,00 100
270 0,08 0,05 0,26 Country 2 (Country) 0,00 100
271 0,08 0,05 0,26 Country 2 (Country) 0,00 100
272 0,02 0,01 0,26 Country 2 (Country) 0,00 101
273 0,02 0,01 0,26 Country 2 (Country) 0,00 101
274 0,02 0,01 0,26 Country 2 (Country) 0,00 101
275 0,02 0,01 0,26 Country 2 (Country) 0,00 101
276 0,02 0,01 0,26 Country 2 (Country) 0,00 101
277 0,02 0,01 0,26 Country 2 (Country) 0,00 101
278 0,02 0,01 0,26 Country 2 (Country) 0,00 101
279 0,02 0,01 0,26 Country 2 (Country) 0,00 101
280 0,02 0,01 0,26 Country 2 (Country) 0,00 101
281 0,02 0,01 0,26 Country 2 (Country) 0,00 101
282 0,02 0,01 0,26 Country 2 (Country) 0,00 101
283 0,02 0,01 0,26 Country 2 (Country) 0,00 101
284 0,02 0,01 0,26 Country 2 (Country) 0,00 101
285 0,02 0,01 0,26 Country 2 (Country) 0,00 101
286 0,02 0,01 0,26 Country 2 (Country) 0,00 101
287 0,02 0,01 0,26 Country 2 (Country) 0,00 101
288 0,02 0,01 0,26 Country 2 (Country) 0,00 101
289 0,02 0,01 0,26 Country 2 (Country) 0,00 101
290 0,02 0,01 0,26 Country 2 (Country) 0,00 101
291 0,02 0,01 0,26 Country 2 (Country) 0,00 101
292 0,02 0,01 0,26 Country 2 (Country) 0,00 101
293 0,02 0,01 0,26 Country 2 (Country) 0,00 101
294 0,02 0,01 0,26 Country 2 (Country) 0,00 101
295 0,02 0,01 0,26 Country 2 (Country) 0,00 101
296 0,02 0,01 0,26 Country 2 (Country) 0,00 101
297 0,02 0,01 0,26 Country 2 (Country) 0,00 101
298 0,02 0,01 0,26 Country 2 (Country) 0,00 101
299 0,02 0,01 0,26 Country 2 (Country) 0,00 101
300 0,02 0,01 0,26 Country 2 (Country) 0,00 101
301 0,02 0,01 0,26 Country 2 (Country) 0,00 101
302 0,02 0,01 0,26 Country 2 (Country) 0,00 101
303 0,02 0,01 0,26 Country 2 (Country) 0,00 101
304 0,02 0,01 0,26 Country 2 (Country) 0,00 101
305 0,02 0,01 0,26 Country 2 (Country) 0,00 101
306 0,02 0,01 0,26 Country 2 (Country) 0,00 101
307 0,02 0,01 0,26 Country 2 (Country) 0,00 101
308 0,02 0,01 0,26 Country 2 (Country) 0,00 101
309 0,02 0,01 0,26 Country 2 (Country) 0,00 101
310 0,02 0,01 0,26 Country 2 (Country) 0,00 101
311 0,02 0,01 0,26 Country 2 (Country) 0,00 101
312 0,02 0,01 0,26 Country 2 (Country) 0,00 101
313 0,02 0,01 0,26 Country 2 (Country) 0,00 101
314 0,02 0,01 0,26 Country 2 (Country) 0,00 101
315 0,02 0,01 0,26 Country 2 (Country) 0,00 101
316 0,02 0,01 0,26 Country 2 (Country) 0,00 101
317 0,02 0,01 0,26 Country 2 (Country) 0,00 101
318 0,02 0,01 0,26 Country 2 (Country) 0,00 101
319 0,02 0,01 0,26 Country 2 (Country) 0,00 101
320 0,02 0,01 0,26 Country 2 (Country) 0,00 101
321 0,02 0,01 0,26 Country 2 (Country) 0,00 101
322 0,02 0,01 0,26 Country 2 (Country) 0,00 101
323 0,02 0,01 0,26 Country 2 (Country) 0,00 101
324 0,02 0,01 0,26 Country 2 (Country) 0,00 101
325 0,02 0,01 0,26 Country 2 (Country) 0,00 101
326 0,02 0,01 0,26 Country 2 (Country) 0,00 101
327 0,02 0,01 0,26 Country 2 (Country) 0,00 101
328 0,02 0,01 0,26 Country 2 (Country) 0,00 101
329 0,02 0,01 0,26 Country 2 (Country) 0,00 101
330 0,02 0,01 0,26 Country 2 (Country) 0,00 101
331 0,16 0,08 0,26 Country 2 (Country) 0,00 101
332 0,16 0,08 0,26 Country 2 (Country) 0,00 101
333 0,16 0,08 0,26 Country 2 (Country) 0,00 101
334 0,16 0,08 0,26 Country 2 (Country) 0,00 101
335 0,16 0,08 0,26 Country 2 (Country) 0,00 101
336 0,16 0,08 0,26 Country 2 (Country) 0,00 101
337 0,16 0,08 0,26 Country 2 (Country) 0,00 101
338 0,16 0,08 0,26 Country 2 (Country) 0,00 101
339 0,16 0,08 0,26 Country 2 (Country) 0,00 101
340 0,16 0,08 0,26 Country 2 (Country) 0,00 101
341 0,16 0,08 0,26 Country 2 (Country) 0,00 101
342 0,16 0,08 0,26 Country 2 (Country) 0,00 101
343 0,16 0,08 0,26 Country 2 (Country) 0,00 101
344 0,16 0,08 0,26 Country 2 (Country) 0,00 101
345 0,16 0,08 0,26 Country 2 (Country) 0,00 101
346 0,16 0,08 0,26 Country 2 (Country) 0,00 101
347 0,16 0,08 0,26 Country 2 (Country) 0,00 101
348 0,16 0,08 0,26 Country 2 (Country) 0,00 101
349 0,16 0,08 0,26 Country 2 (Country) 0,00 101
350 0,16 0,08 0,26 Country 2 (Country) 0,00 101
351 0,16 0,08 0,26 Country 2 (Country) 0,00 101
352 0,16 0,08 0,26 Country 2 (Country) 0,00 101
353 0,16 0,08 0,26 Country 2 (Country) 0,00 101
354 0,16 0,08 0,26 Country 2 (Country) 0,00 101
355 0,16 0,08 0,26 Country 2 (Country) 0,00 101
356 0,16 0,08 0,26 Country 2 (Country) 0,00 101
357 0,16 0,08 0,26 Country 2 (Country) 0,00 101
358 0,16 0,08 0,26 Country 2 (Country) 0,00 101
359 0,16 0,08 0,26 Country 2 (Country) 0,00 101
360 0,16 0,08 0,26 Country 2 (Country) 0,00 101
361 0,16 0,08 0,26 Country 2 (Country) 0,00 101
362 0,16 0,08 0,26 Country 2 (Country) 0,00 101
363 0,16 0,08 0,26 Country 2 (Country) 0,00 101
364 0,16 0,08 0,26 Country 2 (Country) 0,00 101
365 0,16 0,08 0,26 Country 2 (Country) 0,00 101
366 0,16 0,08 0,26 Country 2 (Country) 0,00 101
367 0,16 0,08 0,26 Country 2 (Country) 0,00 101
368 0,16 0,08 0,26 Country 2 (Country) 0,00 101
369 0,16 0,08 0,26 Country 2 (Country) 0,00 101
370 0,16 0,08 0,26 Country 2 (Country) 0,00 101
371 0,16 0,08 0,26 Country 2 (Country) 0,00 101
372 0,16 0,08 0,26 Country 2 (Country) 0,00 101
373 0,16 0,08 0,26 Country 2 (Country) 0,00 101
374 0,16 0,08 0,26 Country 2 (Country) 0,00 101
375 0,16 0,08 0,26 Country 2 (Country) 0,00 101
376 0,16 0,08 0,26 Country 2 (Country) 0,00 101
377 0,16 0,08 0,26 Country 2 (Country) 0,00 101
378 0,16 0,08 0,26 Country 2 (Country) 0,00 101
379 0,16 0,08 0,26 Country 2 (Country) 0,00 101
380 0,16 0,08 0,26 Country 2 (Country) 0,00 101
381 0,16 0,08 0,26 Country 2 (Country) 0,00 101
382 0,16 0,08 0,26 Country 2 (Country) 0,00 101
383 0,07 0,04 0,26 Country 2 (Country) 0,00 102
384 0,07 0,04 0,26 Country 2 (Country) 0,00 102
385 0,07 0,04 0,26 Country 2 (Country) 0,00 102
386 0,07 0,04 0,26 Country 2 (Country) 0,00 102
387 0,07 0,04 0,26 Country 2 (Country) 0,00 102
388 0,07 0,04 0,26 Country 2 (Country) 0,00 102
389 0,07 0,04 0,26 Country 2 (Country) 0,00 102
390 0,07 0,04 0,26 Country 2 (Country) 0,00 102
391 0,19 0,10 0,26 Country 2 (Country) 0,00 102
392 0,19 0,10 0,26 Country 2 (Country) 0,00 102
393 0,19 0,10 0,26 Country 2 (Country) 0,00 102
394 0,19 0,10 0,26 Country 2 (Country) 0,00 102
395 0,19 0,10 0,26 Country 2 (Country) 0,00 102
396 0,19 0,10 0,26 Country 2 (Country) 0,00 102
397 0,19 0,10 0,26 Country 2 (Country) 0,00 102
398 0,19 0,10 0,26 Country 2 (Country) 0,00 102
399 0,19 0,10 0,26 Country 2 (Country) 0,00 102
400 0,19 0,10 0,26 Country 2 (Country) 0,00 102
401 0,08 0,04 0,12 Country 2 (Country) 0,00 103
402 0,08 0,04 0,12 Country 2 (Country) 0,00 103
403 0,08 0,04 0,12 Country 2 (Country) 0,00 103
404 0,08 0,04 0,12 Country 2 (Country) 0,00 103
405 0,08 0,04 0,12 Country 2 (Country) 0,00 103
406 0,08 0,04 0,12 Country 2 (Country) 0,00 103
407 0,08 0,04 0,12 Country 2 (Country) 0,00 103
408 0,08 0,04 0,12 Country 2 (Country) 0,00 103
409 0,08 0,04 0,12 Country 2 (Country) 0,00 103
410 0,08 0,04 0,12 Country 2 (Country) 0,00 103
411 0,08 0,04 0,12 Country 2 (Country) 0,00 103
412 0,08 0,04 0,12 Country 2 (Country) 0,00 103
413 0,08 0,04 0,12 Country 2 (Country) 0,00 103
414 0,08 0,04 0,12 Country 2 (Country) 0,00 103
415 0,08 0,04 0,12 Country 2 (Country) 0,00 103
416 0,08 0,04 0,12 Country 2 (Country) 0,00 103
417 0,08 0,04 0,12 Country 2 (Country) 0,00 103
418 0,08 0,04 0,12 Country 2 (Country) 0,00 103
419 0,08 0,04 0,12 Country 2 (Country) 0,00 103
420 0,08 0,04 0,12 Country 2 (Country) 0,00 103
421 0,08 0,04 0,12 Country 2 (Country) 0,00 103
422 0,08 0,04 0,12 Country 2 (Country) 0,00 103
423 0,08 0,04 0,12 Country 2 (Country) 0,00 103
424 0,08 0,04 0,12 Country 2 (Country) 0,00 103
425 0,08 0,04 0,12 Country 2 (Country) 0,00 103
426 0,08 0,04 0,12 Country 2 (Country) 0,00 103
427 0,08 0,04 0,12 Country 2 (Country) 0,00 103
428 0,08 0,04 0,12 Country 2 (Country) 0,00 103
429 0,08 0,04 0,12 Country 2 (Country) 0,00 103
430 0,08 0,04 0,12 Country 2 (Country) 0,00 103
431 0,08 0,04 0,12 Country 2 (Country) 0,00 103
432 0,08 0,04 0,12 Country 2 (Country) 0,00 103
433 0,08 0,04 0,12 Country 2 (Country) 0,00 103
434 0,08 0,04 0,12 Country 2 (Country) 0,00 103
435 0,08 0,04 0,12 Country 2 (Country) 0,00 103
436 0,08 0,04 0,12 Country 2 (Country) 0,00 103
437 0,08 0,04 0,12 Country 2 (Country) 0,00 103
438 0,08 0,04 0,12 Country 2 (Country) 0,00 103
439 0,08 0,04 0,12 Country 2 (Country) 0,00 103
440 0,08 0,04 0,12 Country 2 (Country) 0,00 103
441 0,08 0,04 0,12 Country 2 (Country) 0,00 103
442 0,08 0,04 0,12 Country 2 (Country) 0,00 103
443 0,08 0,04 0,12 Country 2 (Country) 0,00 103
444 0,08 0,04 0,12 Country 2 (Country) 0,00 103
445 0,08 0,04 0,12 Country 2 (Country) 0,00 103
446 0,08 0,04 0,12 Country 2 (Country) 0,00 103
447 0,08 0,04 0,12 Country 2 (Country) 0,00 103
448 0,08 0,04 0,12 Country 2 (Country) 0,00 103
449 0,08 0,04 0,12 Country 2 (Country) 0,00 103
450 0,08 0,04 0,12 Country 2 (Country) 0,00 103
451 0,01 0,00 0,12 Country 2 (Country) 0,00 104
452 0,11 0,05 0,12 Country 2 (Country) 0,00 104
453 0,11 0,05 0,12 Country 2 (Country) 0,00 104
454 0,11 0,05 0,12 Country 2 (Country) 0,00 104
455 0,11 0,05 0,12 Country 2 (Country) 0,00 104
456 0,02 0,01 0,12 Country 2 (Country) 0,00 105
457 0,02 0,01 0,12 Country 2 (Country) 0,00 105
458 0,02 0,01 0,12 Country 2 (Country) 0,00 105
459 0,02 0,01 0,12 Country 2 (Country) 0,00 105
460 0,02 0,01 0,12 Country 2 (Country) 0,00 105
461 0,02 0,01 0,12 Country 2 (Country) 0,00 105
462 0,02 0,01 0,12 Country 2 (Country) 0,00 105
463 0,02 0,01 0,12 Country 2 (Country) 0,00 105
464 0,02 0,01 0,12 Country 2 (Country) 0,00 105
