1000
0 151,67 151,67 0,53 Country 5 (Country) 1,00 0
259 0,04 0,05 0,53 Country 5 (Country) 1,00 10
260 0,04 0,05 0,53 Country 5 (Country) 1,00 10
261 0,04 0,05 0,53 Country 5 (Country) 1,00 10
262 0,04 0,05 0,53 Country 5 (Country) 1,00 10
263 0,04 0,05 0,53 Country 5 (Country) 1,00 10
264 0,04 0,05 0,53 Country 5 (Country) 1,00 10
265 0,04 0,05 0,53 Country 5 (Country) 1,00 10
266 0,04 0,05 0,53 Country 5 (Country) 1,00 10
267 0,04 0,05 0,53 Country 5 (Country) 1,00 10
268 0,04 0,05 0,53 Country 5 (Country) 1,00 10
269 0,04 0,05 0,53 Country 5 (Country) 1,00 10
270 0,04 0,05 0,53 Country 5 (Country) 1,00 10
271 0,04 0,05 0,53 Country 5 (Country) 1,00 10
272 0,04 0,05 0,53 Country 5 (Country) 1,00 10
273 0,04 0,05 0,53 Country 5 (Country) 1,00 10
274 0,04 0,05 0,53 Country 5 (Country) 1,00 10
275 0,04 0,05 0,53 Country 5 (Country) 1,00 10
276 0,04 0,05 0,53 Country 5 (Country) 1,00 10
277 0,04 0,05 0,53 Country 5 (Country) 1,00 10
278 0,04 0,05 0,53 Country 5 (Country) 1,00 10
279 0,04 0,05 0,53 Country 5 (Country) 1,00 10
280 0,04 0,05 0,53 Country 5 (Country) 1,00 10
281 0,04 0,05 0,53 Country 5 (Country) 1,00 10
282 0,04 0,05 0,53 Country 5 (Country) 1,00 10
283 0,04 0,05 0,53 Country 5 (Country) 1,00 10
284 0,04 0,05 0,53 Country 5 (Country) 1,00 10
285 0,04 0,05 0,53 Country 5 (Country) 1,00 10
286 0,04 0,05 0,53 Country 5 (Country) 1,00 10
287 0,04 0,05 0,53 Country 5 (Country) 1,00 10
288 0,04 0,05 0,53 Country 5 (Country) 1,00 10
289 0,04 0,05 0,53 Country 5 (Country) 1,00 10
290 0,04 0,05 0,53 Country 5 (Country) 1,00 10
291 0,04 0,05 0,53 Country 5 (Country) 1,00 10
292 0,04 0,05 0,53 Country 5 (Country) 1,00 10
293 0,04 0,05 0,53 Country 5 (Country) 1,00 10
294 0,04 0,05 0,53 Country 5 (Country) 1,00 10
295 0,04 0,05 0,53 Country 5 (Country) 1,00 10
296 0,04 0,05 0,53 Country 5 (Country) 1,00 10
297 0,04 0,05 0,53 Country 5 (Country) 1,00 10
298 0,04 0,05 0,53 Country 5 (Country) 1,00 10
299 0,04 0,05 0,53 Country 5 (Country) 1,00 10
300 0,04 0,05 0,53 Country 5 (Country) 1,00 10
301 0,04 0,05 0,53 Country 5 (Country) 1,00 10
302 0,04 0,05 0,53 Country 5 (Country) 1,00 10
303 0,04 0,05 0,53 Country 5 (Country) 1,00 10
304 0,04 0,05 0,53 Country 5 (Country) 1,00 10
305 0,04 0,05 0,53 Country 5 (Country) 1,00 10
306 0,04 0,05 0,53 Country 5 (Country) 1,00 10
307 0,04 0,05 0,53 Country 5 (Country) 1,00 10
308 0,04 0,05 0,53 Country 5 (Country) 1,00 10
309 0,04 0,05 0,53 Country 5 (Country) 1,00 10
310 0,04 0,05 0,53 Country 5 (Country) 1,00 10
311 0,04 0,05 0,53 Country 5 (Country) 1,00 10
312 0,04 0,05 0,53 Country 5 (Country) 1,00 10
313 0,04 0,05 0,53 Country 5 (Country) 1,00 10
314 0,04 0,05 0,53 Country 5 (Country) 1,00 10
315 0,04 0,05 0,53 Country 5 (Country) 1,00 10
316 0,04 0,05 0,53 Country 5 (Country) 1,00 10
317 0,04 0,05 0,53 Country 5 (Country) 1,00 10
318 0,04 0,05 0,53 Country 5 (Country) 1,00 10
319 0,04 0,05 0,53 Country 5 (Country) 1,00 10
320 0,04 0,05 0,53 Country 5 (Country) 1,00 10
321 0,04 0,05 0,53 Country 5 (Country) 1,00 10
322 0,04 0,05 0,53 Country 5 (Country) 1,00 10
323 0,04 0,05 0,53 Country 5 (Country) 1,00 10
324 0,04 0,05 0,53 Country 5 (Country) 1,00 10
325 0,04 0,05 0,53 Country 5 (Country) 1,00 10
326 0,04 0,05 0,53 Country 5 (Country) 1,00 10
327 0,04 0,05 0,53 Country 5 (Country) 1,00 10
328 0,04 0,05 0,53 Country 5 (Country) 1,00 10
329 0,04 0,05 0,53 Country 5 (Country) 1,00 10
330 0,04 0,05 0,53 Country 5 (Country) 1,00 10
331 0,01 0,01 0,53 Country 5 (Country) 1,00 11
332 0,01 0,01 0,53 Country 5 (Country) 1,00 11
333 0,01 0,01 0,53 Country 5 (Country) 1,00 11
334 0,01 0,01 0,53 Country 5 (Country) 1,00 11
335 0,01 0,01 0,53 Country 5 (Country) 1,00 11
336 0,01 0,01 0,53 Country 5 (Country) 1,00 11
337 0,01 0,01 0,53 Country 5 (Country) 1,00 11
338 0,01 0,01 0,53 Country 5 (Country) 1,00 11
339 0,01 0,01 0,53 Country 5 (Country) 1,00 11
340 0,01 0,01 0,53 Country 5 (Country) 1,00 11
341 0,01 0,01 0,53 Country 5 (Country) 1,00 11
342 0,01 0,01 0,53 Country 5 (Country) 1,00 11
343 0,01 0,01 0,53 Country 5 (Country) 1,00 11
344 0,01 0,01 0,53 Country 5 (Country) 1,00 11
345 0,01 0,01 0,53 Country 5 (Country) 1,00 11
346 0,01 0,01 0,53 Country 5 (Country) 1,00 11
347 0,01 0,01 0,53 Country 5 (Country) 1,00 11
348 0,01 0,01 0,53 Country 5 (Country) 1,00 11
349 0,01 0,01 0,53 Country 5 (Country) 1,00 11
350 0,01 0,01 0,53 Country 5 (Country) 1,00 11
351 0,01 0,01 0,53 Country 5 (Country) 1,00 11
352 0,01 0,01 0,53 Country 5 (Country) 1,00 11
353 0,01 0,01 0,53 Country 5 (Country) 1,00 11
354 0,01 0,01 0,53 Country 5 (Country) 1,00 11
355 0,01 0,01 0,53 Country 5 (Country) 1,00 11
356 0,01 0,01 0,53 Country 5 (Country) 1,00 11
357 0,01 0,01 0,53 Country 5 (Country) 1,00 11
358 0,01 0,01 0,53 Country 5 (Country) 1,00 11
359 0,01 0,01 0,53 Country 5 (Country) 1,00 11
360 0,01 0,01 0,53 Country 5 (Country) 1,00 11
361 0,01 0,01 0,53 Country 5 (Country) 1,00 11
362 0,01 0,01 0,53 Country 5 (Country) 1,00 11
363 0,01 0,01 0,53 Country 5 (Country) 1,00 11
364 0,01 0,01 0,53 Country 5 (Country) 1,00 11
365 0,01 0,01 0,53 Country 5 (Country) 1,00 11
366 0,01 0,01 0,53 Country 5 (Country) 1,00 11
367 0,01 0,01 0,53 Country 5 (Country) 1,00 11
368 0,01 0,01 0,53 Country 5 (Country) 1,00 11
369 0,01 0,01 0,53 Country 5 (Country) 1,00 11
370 0,01 0,01 0,53 Country 5 (Country) 1,00 11
371 0,01 0,01 0,53 Country 5 (Country) 1,00 11
372 0,01 0,01 0,53 Country 5 (Country) 1,00 11
373 0,01 0,01 0,53 Country 5 (Country) 1,00 11
374 0,01 0,01 0,53 Country 5 (Country) 1,00 11
375 0,01 0,01 0,53 Country 5 (Country) 1,00 11
376 0,01 0,01 0,53 Country 5 (Country) 1,00 11
377 0,01 0,01 0,53 Country 5 (Country) 1,00 11
378 0,01 0,01 0,53 Country 5 (Country) 1,00 11
379 0,01 0,01 0,53 Country 5 (Country) 1,00 11
380 0,01 0,01 0,53 Country 5 (Country) 1,00 11
381 0,01 0,01 0,53 Country 5 (Country) 1,00 11
382 0,01 0,01 0,53 Country 5 (Country) 1,00 11
383 0,01 0,01 0,53 Country 5 (Country) 1,00 11
384 0,01 0,01 0,53 Country 5 (Country) 1,00 11
385 0,01 0,01 0,53 Country 5 (Country) 1,00 11
386 0,01 0,01 0,53 Country 5 (Country) 1,00 11
387 0,01 0,01 0,53 Country 5 (Country) 1,00 11
388 0,01 0,01 0,53 Country 5 (Country) 1,00 11
389 0,01 0,01 0,53 Country 5 (Country) 1,00 11
390 0,01 0,01 0,53 Country 5 (Country) 1,00 11
391 0,01 0,01 0,53 Country 5 (Country) 1,00 11
392 0,01 0,01 0,53 Country 5 (Country) 1,00 11
393 0,01 0,01 0,53 Country 5 (Country) 1,00 11
394 0,01 0,01 0,53 Country 5 (Country) 1,00 11
395 0,01 0,01 0,53 Country 5 (Country) 1,00 11
396 0,01 0,01 0,53 Country 5 (Country) 1,00 11
397 0,01 0,01 0,53 Country 5 (Country) 1,00 11
398 0,01 0,01 0,53 Country 5 (Country) 1,00 11
399 0,01 0,01 0,53 Country 5 (Country) 1,00 11
400 0,01 0,01 0,53 Country 5 (Country) 1,00 11
401 0,01 0,01 0,53 Country 5 (Country) 1,00 11
402 0,01 0,01 0,53 Country 5 (Country) 1,00 11
403 0,01 0,01 0,53 Country 5 (Country) 1,00 11
404 0,01 0,01 0,53 Country 5 (Country) 1,00 11
405 0,01 0,01 0,53 Country 5 (Country) 1,00 11
406 0,01 0,01 0,53 Country 5 (Country) 1,00 11
407 0,01 0,01 0,53 Country 5 (Country) 1,00 11
408 0,01 0,01 0,53 Country 5 (Country) 1,00 11
409 0,01 0,01 0,53 Country 5 (Country) 1,00 11
410 0,01 0,01 0,53 Country 5 (Country) 1,00 11
411 0,01 0,01 0,53 Country 5 (Country) 1,00 11
412 0,01 0,01 0,53 Country 5 (Country) 1,00 11
413 0,01 0,01 0,53 Country 5 (Country) 1,00 11
414 0,01 0,01 0,53 Country 5 (Country) 1,00 11
415 0,01 0,01 0,53 Country 5 (Country) 1,00 11
416 0,01 0,01 0,53 Country 5 (Country) 1,00 11
417 0,01 0,01 0,53 Country 5 (Country) 1,00 11
418 0,01 0,01 0,53 Country 5 (Country) 1,00 11
419 0,01 0,01 0,53 Country 5 (Country) 1,00 11
420 0,01 0,01 0,53 Country 5 (Country) 1,00 11
421 0,01 0,01 0,53 Country 5 (Country) 1,00 11
422 0,01 0,01 0,53 Country 5 (Country) 1,00 11
423 0,01 0,01 0,53 Country 5 (Country) 1,00 11
424 0,01 0,01 0,53 Country 5 (Country) 1,00 11
425 0,01 0,01 0,53 Country 5 (Country) 1,00 11
426 0,01 0,01 0,53 Country 5 (Country) 1,00 11
427 0,01 0,01 0,53 Country 5 (Country) 1,00 11
428 0,01 0,01 0,53 Country 5 (Country) 1,00 11
429 0,01 0,01 0,53 Country 5 (Country) 1,00 11
430 0,01 0,01 0,53 Country 5 (Country) 1,00 11
431 0,01 0,01 0,53 Country 5 (Country) 1,00 11
432 0,01 0,01 0,53 Country 5 (Country) 1,00 11
433 0,01 0,01 0,53 Country 5 (Country) 1,00 11
434 0,01 0,01 0,53 Country 5 (Country) 1,00 11
435 0,01 0,01 0,53 Country 5 (Country) 1,00 11
436 0,01 0,01 0,53 Country 5 (Country) 1,00 11
437 0,01 0,01 0,53 Country 5 (Country) 1,00 11
438 0,01 0,01 0,53 Country 5 (Country) 1,00 11
439 0,01 0,01 0,53 Country 5 (Country) 1,00 11
440 0,01 0,01 0,53 Country 5 (Country) 1,00 11
441 0,01 0,01 0,53 Country 5 (Country) 1,00 11
442 0,01 0,01 0,53 Country 5 (Country) 1,00 11
443 0,01 0,01 0,53 Country 5 (Country) 1,00 11
444 0,01 0,01 0,53 Country 5 (Country) 1,00 11
445 0,01 0,01 0,53 Country 5 (Country) 1,00 11
446 0,01 0,01 0,53 Country 5 (Country) 1,00 11
447 0,01 0,01 0,53 Country 5 (Country) 1,00 11
448 0,01 0,01 0,53 Country 5 (Country) 1,00 11
449 0,01 0,01 0,53 Country 5 (Country) 1,00 11
450 0,01 0,01 0,53 Country 5 (Country) 1,00 11
451 0,01 0,01 0,53 Country 5 (Country) 1,00 11
452 0,01 0,01 0,53 Country 5 (Country) 1,00 11
453 0,01 0,01 0,53 Country 5 (Country) 1,00 11
454 0,01 0,01 0,53 Country 5 (Country) 1,00 11
455 0,01 0,01 0,53 Country 5 (Country) 1,00 11
456 0,01 0,01 0,53 Country 5 (Country) 1,00 11
457 0,01 0,01 0,53 Country 5 (Country) 1,00 11
458 0,01 0,01 0,53 Country 5 (Country) 1,00 11
459 0,01 0,01 0,53 Country 5 (Country) 1,00 11
460 0,01 0,01 0,53 Country 5 (Country) 1,00 11
461 0,01 0,01 0,53 Country 5 (Country) 1,00 11
462 0,01 0,01 0,53 Country 5 (Country) 1,00 11
463 0,01 0,01 0,53 Country 5 (Country) 1,00 11
464 0,01 0,01 0,53 Country 5 (Country) 1,00 11
