500
0 994,18 994,18 0,13 Country 2 (Country) 1,00 0
176 0,01 0,01 0,13 Country 2 (Country) 1,00 13
177 0,01 0,01 0,13 Country 2 (Country) 1,00 13
178 0,01 0,01 0,13 Country 2 (Country) 1,00 13
179 0,01 0,01 0,13 Country 2 (Country) 1,00 13
180 0,01 0,01 0,13 Country 2 (Country) 1,00 13
181 0,01 0,01 0,13 Country 2 (Country) 1,00 13
182 0,01 0,01 0,13 Country 2 (Country) 1,00 13
183 0,01 0,01 0,13 Country 2 (Country) 1,00 13
184 0,01 0,01 0,13 Country 2 (Country) 1,00 13
185 0,01 0,01 0,13 Country 2 (Country) 1,00 13
186 0,01 0,01 0,13 Country 2 (Country) 1,00 13
187 0,01 0,01 0,13 Country 2 (Country) 1,00 13
188 0,01 0,01 0,13 Country 2 (Country) 1,00 13
189 0,01 0,01 0,13 Country 2 (Country) 1,00 13
190 0,01 0,01 0,13 Country 2 (Country) 1,00 13
191 0,01 0,01 0,13 Country 2 (Country) 1,00 13
192 0,01 0,01 0,13 Country 2 (Country) 1,00 13
193 0,01 0,01 0,13 Country 2 (Country) 1,00 13
194 0,01 0,01 0,13 Country 2 (Country) 1,00 13
195 0,01 0,01 0,13 Country 2 (Country) 1,00 13
196 0,01 0,01 0,13 Country 2 (Country) 1,00 13
197 0,01 0,01 0,13 Country 2 (Country) 1,00 13
198 0,01 0,01 0,13 Country 2 (Country) 1,00 13
199 0,01 0,01 0,13 Country 2 (Country) 1,00 13
200 0,01 0,01 0,13 Country 2 (Country) 1,00 13
201 0,01 0,01 0,13 Country 2 (Country) 1,00 13
202 0,01 0,01 0,13 Country 2 (Country) 1,00 13
203 0,01 0,01 0,13 Country 2 (Country) 1,00 13
204 0,01 0,01 0,13 Country 2 (Country) 1,00 13
205 0,01 0,01 0,13 Country 2 (Country) 1,00 13
206 0,01 0,01 0,13 Country 2 (Country) 1,00 13
207 0,01 0,01 0,13 Country 2 (Country) 1,00 13
208 0,01 0,01 0,13 Country 2 (Country) 1,00 13
209 0,01 0,01 0,13 Country 2 (Country) 1,00 13
210 0,01 0,01 0,13 Country 2 (Country) 1,00 13
211 0,01 0,01 0,13 Country 2 (Country) 1,00 13
212 0,01 0,01 0,13 Country 2 (Country) 1,00 13
213 0,01 0,01 0,13 Country 2 (Country) 1,00 13
214 0,01 0,01 0,13 Country 2 (Country) 1,00 13
215 0,01 0,01 0,13 Country 2 (Country) 1,00 13
216 0,01 0,01 0,13 Country 2 (Country) 1,00 13
217 0,01 0,01 0,13 Country 2 (Country) 1,00 13
218 0,01 0,01 0,13 Country 2 (Country) 1,00 13
219 0,01 0,01 0,13 Country 2 (Country) 1,00 13
220 0,01 0,01 0,13 Country 2 (Country) 1,00 13
221 0,01 0,01 0,13 Country 2 (Country) 1,00 13
222 0,01 0,01 0,13 Country 2 (Country) 1,00 13
223 0,01 0,01 0,13 Country 2 (Country) 1,00 13
224 0,01 0,01 0,13 Country 2 (Country) 1,00 13
225 0,01 0,01 0,13 Country 2 (Country) 1,00 13
226 0,01 0,01 0,13 Country 2 (Country) 1,00 13
227 0,01 0,01 0,13 Country 2 (Country) 1,00 13
228 0,01 0,01 0,13 Country 2 (Country) 1,00 13
229 0,01 0,01 0,13 Country 2 (Country) 1,00 13
230 0,01 0,01 0,13 Country 2 (Country) 1,00 13
231 0,01 0,01 0,13 Country 2 (Country) 1,00 13
232 0,01 0,01 0,13 Country 2 (Country) 1,00 13
233 0,01 0,01 0,13 Country 2 (Country) 1,00 13
234 0,01 0,01 0,13 Country 2 (Country) 1,00 13
235 0,01 0,01 0,13 Country 2 (Country) 1,00 13
236 0,01 0,01 0,13 Country 2 (Country) 1,00 13
237 0,01 0,01 0,13 Country 2 (Country) 1,00 13
238 0,01 0,01 0,13 Country 2 (Country) 1,00 13
239 0,01 0,01 0,13 Country 2 (Country) 1,00 13
240 0,01 0,01 0,13 Country 2 (Country) 1,00 13
241 0,01 0,01 0,13 Country 2 (Country) 1,00 13
242 0,01 0,01 0,13 Country 2 (Country) 1,00 13
243 0,01 0,01 0,13 Country 2 (Country) 1,00 13
244 0,01 0,01 0,13 Country 2 (Country) 1,00 13
245 0,01 0,01 0,13 Country 2 (Country) 1,00 13
246 0,01 0,01 0,13 Country 2 (Country) 1,00 13
247 0,01 0,01 0,13 Country 2 (Country) 1,00 13
248 0,01 0,01 0,13 Country 2 (Country) 1,00 13
249 0,01 0,01 0,13 Country 2 (Country) 1,00 13
250 0,01 0,01 0,13 Country 2 (Country) 1,00 13
251 0,01 0,01 0,13 Country 2 (Country) 1,00 13
252 0,01 0,01 0,13 Country 2 (Country) 1,00 13
253 0,01 0,01 0,13 Country 2 (Country) 1,00 13
254 0,01 0,01 0,13 Country 2 (Country) 1,00 13
255 0,01 0,01 0,13 Country 2 (Country) 1,00 13
256 0,01 0,01 0,13 Country 2 (Country) 1,00 13
257 0,01 0,01 0,13 Country 2 (Country) 1,00 13
258 0,01 0,01 0,13 Country 2 (Country) 1,00 13
259 0,01 0,01 0,13 Country 2 (Country) 1,00 13
260 0,01 0,01 0,13 Country 2 (Country) 1,00 13
261 0,01 0,01 0,13 Country 2 (Country) 1,00 13
262 0,01 0,01 0,13 Country 2 (Country) 1,00 13
263 0,01 0,01 0,13 Country 2 (Country) 1,00 13
264 0,01 0,01 0,13 Country 2 (Country) 1,00 13
265 0,01 0,01 0,13 Country 2 (Country) 1,00 13
266 0,01 0,01 0,13 Country 2 (Country) 1,00 13
267 0,01 0,01 0,13 Country 2 (Country) 1,00 13
268 0,01 0,01 0,13 Country 2 (Country) 1,00 13
269 0,01 0,01 0,13 Country 2 (Country) 1,00 13
270 0,01 0,01 0,13 Country 2 (Country) 1,00 13
271 0,01 0,01 0,13 Country 2 (Country) 1,00 13
272 0,01 0,01 0,13 Country 2 (Country) 1,00 13
273 0,01 0,01 0,13 Country 2 (Country) 1,00 13
274 0,01 0,01 0,13 Country 2 (Country) 1,00 13
275 0,01 0,01 0,13 Country 2 (Country) 1,00 13
276 0,01 0,01 0,13 Country 2 (Country) 1,00 13
277 0,01 0,01 0,13 Country 2 (Country) 1,00 13
278 0,01 0,01 0,13 Country 2 (Country) 1,00 13
279 0,01 0,01 0,13 Country 2 (Country) 1,00 13
280 0,01 0,01 0,13 Country 2 (Country) 1,00 13
281 0,01 0,01 0,13 Country 2 (Country) 1,00 13
282 0,01 0,01 0,13 Country 2 (Country) 1,00 13
283 0,01 0,01 0,13 Country 2 (Country) 1,00 13
284 0,01 0,01 0,13 Country 2 (Country) 1,00 13
285 0,01 0,01 0,13 Country 2 (Country) 1,00 13
286 0,01 0,01 0,13 Country 2 (Country) 1,00 13
287 0,01 0,01 0,13 Country 2 (Country) 1,00 13
288 0,01 0,01 0,13 Country 2 (Country) 1,00 13
289 0,01 0,01 0,13 Country 2 (Country) 1,00 13
290 0,01 0,01 0,13 Country 2 (Country) 1,00 13
291 0,01 0,01 0,13 Country 2 (Country) 1,00 13
292 0,01 0,01 0,13 Country 2 (Country) 1,00 13
293 0,01 0,01 0,13 Country 2 (Country) 1,00 13
294 0,01 0,01 0,13 Country 2 (Country) 1,00 13
295 0,01 0,01 0,13 Country 2 (Country) 1,00 13
296 0,01 0,01 0,13 Country 2 (Country) 1,00 13
297 0,01 0,01 0,13 Country 2 (Country) 1,00 13
298 0,01 0,01 0,13 Country 2 (Country) 1,00 13
299 0,01 0,01 0,13 Country 2 (Country) 1,00 13
300 0,01 0,01 0,13 Country 2 (Country) 1,00 13
301 0,01 0,01 0,13 Country 2 (Country) 1,00 13
302 0,01 0,01 0,13 Country 2 (Country) 1,00 13
303 0,01 0,01 0,13 Country 2 (Country) 1,00 13
304 0,01 0,01 0,13 Country 2 (Country) 1,00 13
305 0,01 0,01 0,13 Country 2 (Country) 1,00 13
306 0,01 0,01 0,13 Country 2 (Country) 1,00 13
307 0,01 0,01 0,13 Country 2 (Country) 1,00 13
308 0,01 0,01 0,13 Country 2 (Country) 1,00 13
309 0,01 0,01 0,13 Country 2 (Country) 1,00 13
310 0,01 0,01 0,13 Country 2 (Country) 1,00 13
311 0,01 0,01 0,13 Country 2 (Country) 1,00 13
312 0,01 0,01 0,13 Country 2 (Country) 1,00 13
313 0,01 0,01 0,13 Country 2 (Country) 1,00 13
314 0,01 0,01 0,13 Country 2 (Country) 1,00 13
315 0,01 0,01 0,13 Country 2 (Country) 1,00 13
316 0,01 0,01 0,13 Country 2 (Country) 1,00 13
317 0,01 0,01 0,13 Country 2 (Country) 1,00 13
318 0,01 0,01 0,13 Country 2 (Country) 1,00 13
319 0,01 0,01 0,13 Country 2 (Country) 1,00 13
320 0,01 0,01 0,13 Country 2 (Country) 1,00 13
321 0,01 0,01 0,13 Country 2 (Country) 1,00 13
322 0,01 0,01 0,13 Country 2 (Country) 1,00 13
323 0,01 0,01 0,13 Country 2 (Country) 1,00 13
324 0,01 0,01 0,13 Country 2 (Country) 1,00 13
325 0,01 0,01 0,13 Country 2 (Country) 1,00 13
326 0,01 0,01 0,13 Country 2 (Country) 1,00 13
327 0,01 0,01 0,13 Country 2 (Country) 1,00 13
328 0,01 0,01 0,13 Country 2 (Country) 1,00 13
329 0,01 0,01 0,13 Country 2 (Country) 1,00 13
330 0,01 0,01 0,13 Country 2 (Country) 1,00 13
331 0,01 0,01 0,13 Country 2 (Country) 1,00 13
332 0,01 0,01 0,13 Country 2 (Country) 1,00 13
333 0,01 0,01 0,13 Country 2 (Country) 1,00 13
334 0,01 0,01 0,13 Country 2 (Country) 1,00 13
335 0,01 0,01 0,13 Country 2 (Country) 1,00 13
336 0,01 0,01 0,13 Country 2 (Country) 1,00 13
337 0,01 0,01 0,13 Country 2 (Country) 1,00 13
338 0,01 0,01 0,13 Country 2 (Country) 1,00 13
339 0,01 0,01 0,13 Country 2 (Country) 1,00 13
340 0,01 0,01 0,13 Country 2 (Country) 1,00 13
341 0,01 0,01 0,13 Country 2 (Country) 1,00 13
342 0,01 0,01 0,13 Country 2 (Country) 1,00 13
343 0,01 0,01 0,13 Country 2 (Country) 1,00 13
344 0,01 0,01 0,13 Country 2 (Country) 1,00 13
345 0,01 0,01 0,13 Country 2 (Country) 1,00 13
346 0,01 0,01 0,13 Country 2 (Country) 1,00 13
347 0,01 0,01 0,13 Country 2 (Country) 1,00 13
348 0,01 0,01 0,13 Country 2 (Country) 1,00 13
349 0,01 0,01 0,13 Country 2 (Country) 1,00 13
350 0,01 0,01 0,13 Country 2 (Country) 1,00 13
351 0,01 0,01 0,13 Country 2 (Country) 1,00 13
352 0,01 0,01 0,13 Country 2 (Country) 1,00 13
353 0,01 0,01 0,13 Country 2 (Country) 1,00 13
354 0,01 0,01 0,13 Country 2 (Country) 1,00 13
355 0,01 0,01 0,13 Country 2 (Country) 1,00 13
356 0,01 0,01 0,13 Country 2 (Country) 1,00 13
357 0,01 0,01 0,13 Country 2 (Country) 1,00 13
358 0,01 0,01 0,13 Country 2 (Country) 1,00 13
359 0,01 0,01 0,13 Country 2 (Country) 1,00 13
360 0,01 0,01 0,13 Country 2 (Country) 1,00 13
361 0,01 0,01 0,13 Country 2 (Country) 1,00 13
362 0,01 0,01 0,13 Country 2 (Country) 1,00 13
363 0,01 0,01 0,13 Country 2 (Country) 1,00 13
364 0,01 0,01 0,13 Country 2 (Country) 1,00 13
365 0,01 0,01 0,13 Country 2 (Country) 1,00 13
366 0,01 0,01 0,13 Country 2 (Country) 1,00 13
367 0,01 0,01 0,13 Country 2 (Country) 1,00 13
368 0,01 0,01 0,13 Country 2 (Country) 1,00 13
369 0,01 0,01 0,13 Country 2 (Country) 1,00 13
370 0,01 0,01 0,13 Country 2 (Country) 1,00 13
371 0,01 0,01 0,13 Country 2 (Country) 1,00 13
372 0,01 0,01 0,13 Country 2 (Country) 1,00 13
373 0,01 0,01 0,13 Country 2 (Country) 1,00 13
374 0,01 0,01 0,13 Country 2 (Country) 1,00 13
375 0,01 0,01 0,13 Country 2 (Country) 1,00 13
376 0,01 0,01 0,13 Country 2 (Country) 1,00 13
377 0,01 0,01 0,13 Country 2 (Country) 1,00 13
378 0,01 0,01 0,13 Country 2 (Country) 1,00 13
379 0,01 0,01 0,13 Country 2 (Country) 1,00 13
380 0,01 0,01 0,13 Country 2 (Country) 1,00 13
381 0,01 0,01 0,13 Country 2 (Country) 1,00 13
382 0,01 0,01 0,13 Country 2 (Country) 1,00 13
383 0,01 0,01 0,13 Country 2 (Country) 1,00 13
384 0,01 0,01 0,13 Country 2 (Country) 1,00 13
385 0,01 0,01 0,13 Country 2 (Country) 1,00 13
386 0,01 0,01 0,13 Country 2 (Country) 1,00 13
387 0,01 0,01 0,13 Country 2 (Country) 1,00 13
388 0,01 0,01 0,13 Country 2 (Country) 1,00 13
389 0,01 0,01 0,13 Country 2 (Country) 1,00 13
390 0,01 0,01 0,13 Country 2 (Country) 1,00 13
391 0,01 0,01 0,13 Country 2 (Country) 1,00 13
392 0,01 0,01 0,13 Country 2 (Country) 1,00 13
393 0,01 0,01 0,13 Country 2 (Country) 1,00 13
394 0,01 0,01 0,13 Country 2 (Country) 1,00 13
395 0,01 0,01 0,13 Country 2 (Country) 1,00 13
396 0,01 0,01 0,13 Country 2 (Country) 1,00 13
397 0,01 0,01 0,13 Country 2 (Country) 1,00 13
398 0,01 0,01 0,13 Country 2 (Country) 1,00 13
399 0,01 0,01 0,13 Country 2 (Country) 1,00 13
400 0,01 0,01 0,13 Country 2 (Country) 1,00 13
401 0,01 0,01 0,13 Country 2 (Country) 1,00 13
402 0,01 0,01 0,13 Country 2 (Country) 1,00 13
403 0,01 0,01 0,13 Country 2 (Country) 1,00 13
404 0,01 0,01 0,13 Country 2 (Country) 1,00 13
405 0,01 0,01 0,13 Country 2 (Country) 1,00 13
406 0,01 0,01 0,13 Country 2 (Country) 1,00 13
407 0,01 0,01 0,13 Country 2 (Country) 1,00 13
408 0,01 0,01 0,13 Country 2 (Country) 1,00 13
409 0,01 0,01 0,13 Country 2 (Country) 1,00 13
410 0,01 0,01 0,13 Country 2 (Country) 1,00 13
411 0,01 0,01 0,13 Country 2 (Country) 1,00 13
412 0,01 0,01 0,13 Country 2 (Country) 1,00 13
413 0,01 0,01 0,13 Country 2 (Country) 1,00 13
414 0,01 0,01 0,13 Country 2 (Country) 1,00 13
415 0,01 0,01 0,13 Country 2 (Country) 1,00 13
416 0,01 0,01 0,13 Country 2 (Country) 1,00 13
417 0,01 0,01 0,13 Country 2 (Country) 1,00 13
418 0,01 0,01 0,13 Country 2 (Country) 1,00 13
419 0,01 0,01 0,13 Country 2 (Country) 1,00 13
420 0,01 0,01 0,13 Country 2 (Country) 1,00 13
421 0,01 0,01 0,13 Country 2 (Country) 1,00 13
422 0,01 0,01 0,13 Country 2 (Country) 1,00 13
423 0,01 0,01 0,13 Country 2 (Country) 1,00 13
424 0,01 0,01 0,13 Country 2 (Country) 1,00 13
425 0,01 0,01 0,13 Country 2 (Country) 1,00 13
426 0,01 0,01 0,13 Country 2 (Country) 1,00 13
427 0,01 0,01 0,13 Country 2 (Country) 1,00 13
428 0,01 0,01 0,13 Country 2 (Country) 1,00 13
429 0,01 0,01 0,13 Country 2 (Country) 1,00 13
430 0,01 0,01 0,13 Country 2 (Country) 1,00 13
431 0,01 0,01 0,13 Country 2 (Country) 1,00 13
432 0,01 0,01 0,13 Country 2 (Country) 1,00 13
433 0,01 0,01 0,13 Country 2 (Country) 1,00 13
434 0,01 0,01 0,13 Country 2 (Country) 1,00 13
435 0,01 0,01 0,13 Country 2 (Country) 1,00 13
436 0,01 0,01 0,13 Country 2 (Country) 1,00 13
437 0,01 0,01 0,13 Country 2 (Country) 1,00 13
438 0,01 0,01 0,13 Country 2 (Country) 1,00 13
439 0,01 0,01 0,13 Country 2 (Country) 1,00 13
440 0,01 0,01 0,13 Country 2 (Country) 1,00 13
441 0,01 0,01 0,13 Country 2 (Country) 1,00 13
442 0,01 0,01 0,13 Country 2 (Country) 1,00 13
443 0,01 0,01 0,13 Country 2 (Country) 1,00 13
444 0,01 0,01 0,13 Country 2 (Country) 1,00 13
445 0,01 0,01 0,13 Country 2 (Country) 1,00 13
446 0,01 0,01 0,13 Country 2 (Country) 1,00 13
447 0,01 0,01 0,13 Country 2 (Country) 1,00 13
448 0,01 0,01 0,13 Country 2 (Country) 1,00 13
449 0,01 0,01 0,13 Country 2 (Country) 1,00 13
450 0,01 0,01 0,13 Country 2 (Country) 1,00 13
451 0,01 0,01 0,13 Country 2 (Country) 1,00 13
452 0,01 0,01 0,13 Country 2 (Country) 1,00 13
453 0,01 0,01 0,13 Country 2 (Country) 1,00 13
454 0,01 0,01 0,13 Country 2 (Country) 1,00 13
455 0,01 0,01 0,13 Country 2 (Country) 1,00 13
456 0,01 0,01 0,13 Country 2 (Country) 1,00 13
457 0,01 0,01 0,13 Country 2 (Country) 1,00 13
458 0,01 0,01 0,13 Country 2 (Country) 1,00 13
459 0,01 0,01 0,13 Country 2 (Country) 1,00 13
460 0,01 0,01 0,13 Country 2 (Country) 1,00 13
461 0,01 0,01 0,13 Country 2 (Country) 1,00 13
462 0,01 0,01 0,13 Country 2 (Country) 1,00 13
463 0,01 0,01 0,13 Country 2 (Country) 1,00 13
464 0,01 0,01 0,13 Country 2 (Country) 1,00 13
