1000
0 152,74 152,74 0,09 Country 5 (Country) 2,00 0
237 0,04 0,04 0,80 Country 5 (Country) 2,00 277
238 0,04 0,04 0,80 Country 5 (Country) 2,00 277
239 0,04 0,04 0,80 Country 5 (Country) 2,00 277
240 0,04 0,04 0,80 Country 5 (Country) 2,00 277
241 0,04 0,04 0,80 Country 5 (Country) 2,00 277
242 0,04 0,04 0,80 Country 5 (Country) 2,00 277
243 0,04 0,04 0,80 Country 5 (Country) 2,00 277
244 0,04 0,04 0,80 Country 5 (Country) 2,00 277
245 0,04 0,04 0,80 Country 5 (Country) 2,00 277
246 0,04 0,04 0,80 Country 5 (Country) 2,00 277
247 0,04 0,04 0,80 Country 5 (Country) 2,00 277
248 0,04 0,04 0,80 Country 5 (Country) 2,00 277
249 0,04 0,04 0,80 Country 5 (Country) 2,00 277
250 0,04 0,04 0,80 Country 5 (Country) 2,00 277
251 0,04 0,04 0,80 Country 5 (Country) 2,00 277
252 0,04 0,04 0,80 Country 5 (Country) 2,00 277
253 0,04 0,04 0,80 Country 5 (Country) 2,00 277
254 0,04 0,04 0,80 Country 5 (Country) 2,00 277
255 0,04 0,04 0,80 Country 5 (Country) 2,00 277
256 0,04 0,04 0,80 Country 5 (Country) 2,00 277
257 0,04 0,04 0,80 Country 5 (Country) 2,00 277
258 0,04 0,04 0,80 Country 5 (Country) 2,00 277
259 0,04 0,04 0,80 Country 5 (Country) 2,00 277
260 0,04 0,04 0,80 Country 5 (Country) 2,00 277
261 0,04 0,04 0,80 Country 5 (Country) 2,00 277
262 0,04 0,04 0,80 Country 5 (Country) 2,00 277
263 0,04 0,04 0,80 Country 5 (Country) 2,00 277
264 0,04 0,04 0,80 Country 5 (Country) 2,00 277
265 0,04 0,04 0,80 Country 5 (Country) 2,00 277
266 0,04 0,04 0,80 Country 5 (Country) 2,00 277
267 0,04 0,04 0,80 Country 5 (Country) 2,00 277
268 0,04 0,04 0,80 Country 5 (Country) 2,00 277
269 0,04 0,04 0,80 Country 5 (Country) 2,00 277
270 0,04 0,04 0,80 Country 5 (Country) 2,00 277
271 0,04 0,04 0,80 Country 5 (Country) 2,00 277
272 0,04 0,04 0,80 Country 5 (Country) 2,00 277
273 0,04 0,04 0,80 Country 5 (Country) 2,00 277
274 0,04 0,04 0,80 Country 5 (Country) 2,00 277
275 0,04 0,04 0,80 Country 5 (Country) 2,00 277
276 0,04 0,04 0,80 Country 5 (Country) 2,00 277
277 0,04 0,04 0,80 Country 5 (Country) 2,00 277
278 0,04 0,04 0,80 Country 5 (Country) 2,00 277
279 0,04 0,04 0,80 Country 5 (Country) 2,00 277
280 0,04 0,04 0,80 Country 5 (Country) 2,00 277
281 0,04 0,04 0,80 Country 5 (Country) 2,00 277
282 0,04 0,04 0,80 Country 5 (Country) 2,00 277
283 0,04 0,04 0,80 Country 5 (Country) 2,00 277
284 0,04 0,04 0,80 Country 5 (Country) 2,00 277
285 0,04 0,04 0,80 Country 5 (Country) 2,00 277
286 0,04 0,04 0,80 Country 5 (Country) 2,00 277
287 0,04 0,04 0,80 Country 5 (Country) 2,00 277
288 0,04 0,04 0,80 Country 5 (Country) 2,00 277
289 0,04 0,04 0,80 Country 5 (Country) 2,00 277
290 0,04 0,04 0,80 Country 5 (Country) 2,00 277
291 0,04 0,04 0,80 Country 5 (Country) 2,00 277
292 0,04 0,04 0,80 Country 5 (Country) 2,00 277
293 0,04 0,04 0,80 Country 5 (Country) 2,00 277
294 0,04 0,04 0,80 Country 5 (Country) 2,00 277
295 0,04 0,04 0,80 Country 5 (Country) 2,00 277
296 0,04 0,04 0,80 Country 5 (Country) 2,00 277
297 0,04 0,04 0,80 Country 5 (Country) 2,00 277
298 0,04 0,04 0,80 Country 5 (Country) 2,00 277
299 0,04 0,04 0,80 Country 5 (Country) 2,00 277
300 0,04 0,04 0,80 Country 5 (Country) 2,00 277
301 0,04 0,04 0,80 Country 5 (Country) 2,00 277
302 0,04 0,04 0,80 Country 5 (Country) 2,00 277
303 0,04 0,04 0,80 Country 5 (Country) 2,00 277
304 0,04 0,04 0,80 Country 5 (Country) 2,00 277
305 0,04 0,04 0,80 Country 5 (Country) 2,00 277
306 0,04 0,04 0,80 Country 5 (Country) 2,00 277
307 0,04 0,04 0,80 Country 5 (Country) 2,00 277
308 0,04 0,04 0,80 Country 5 (Country) 2,00 277
309 0,04 0,04 0,80 Country 5 (Country) 2,00 277
310 0,04 0,04 0,80 Country 5 (Country) 2,00 277
311 0,04 0,04 0,80 Country 5 (Country) 2,00 277
312 0,04 0,04 0,80 Country 5 (Country) 2,00 277
313 0,04 0,04 0,80 Country 5 (Country) 2,00 277
314 0,04 0,04 0,80 Country 5 (Country) 2,00 277
315 0,04 0,04 0,80 Country 5 (Country) 2,00 277
316 0,04 0,04 0,80 Country 5 (Country) 2,00 277
317 0,04 0,04 0,80 Country 5 (Country) 2,00 277
318 0,04 0,04 0,80 Country 5 (Country) 2,00 277
319 0,04 0,04 0,80 Country 5 (Country) 2,00 277
320 0,04 0,04 0,80 Country 5 (Country) 2,00 277
321 0,04 0,04 0,80 Country 5 (Country) 2,00 277
322 0,04 0,04 0,80 Country 5 (Country) 2,00 277
323 0,04 0,04 0,80 Country 5 (Country) 2,00 277
324 0,04 0,04 0,80 Country 5 (Country) 2,00 277
325 0,04 0,04 0,80 Country 5 (Country) 2,00 277
326 0,04 0,04 0,80 Country 5 (Country) 2,00 277
327 0,04 0,04 0,80 Country 5 (Country) 2,00 277
328 0,04 0,04 0,80 Country 5 (Country) 2,00 277
329 0,04 0,04 0,80 Country 5 (Country) 2,00 277
330 0,04 0,04 0,80 Country 5 (Country) 2,00 277
331 0,04 0,04 0,80 Country 5 (Country) 2,00 277
332 0,04 0,04 0,80 Country 5 (Country) 2,00 277
333 0,04 0,04 0,80 Country 5 (Country) 2,00 277
334 0,04 0,04 0,80 Country 5 (Country) 2,00 277
335 0,04 0,04 0,80 Country 5 (Country) 2,00 277
336 0,04 0,04 0,80 Country 5 (Country) 2,00 277
337 0,04 0,04 0,80 Country 5 (Country) 2,00 277
338 0,04 0,04 0,80 Country 5 (Country) 2,00 277
339 0,04 0,04 0,80 Country 5 (Country) 2,00 277
340 0,04 0,04 0,80 Country 5 (Country) 2,00 277
341 0,04 0,04 0,80 Country 5 (Country) 2,00 277
342 0,04 0,04 0,80 Country 5 (Country) 2,00 277
343 0,04 0,04 0,80 Country 5 (Country) 2,00 277
344 0,04 0,04 0,80 Country 5 (Country) 2,00 277
345 0,04 0,04 0,80 Country 5 (Country) 2,00 277
346 0,04 0,04 0,80 Country 5 (Country) 2,00 277
347 0,04 0,04 0,80 Country 5 (Country) 2,00 277
348 0,04 0,04 0,80 Country 5 (Country) 2,00 277
349 0,04 0,04 0,80 Country 5 (Country) 2,00 277
350 0,04 0,04 0,80 Country 5 (Country) 2,00 277
351 0,04 0,04 0,80 Country 5 (Country) 2,00 277
352 0,04 0,04 0,80 Country 5 (Country) 2,00 277
353 0,04 0,04 0,80 Country 5 (Country) 2,00 277
354 0,04 0,04 0,80 Country 5 (Country) 2,00 277
355 0,04 0,04 0,80 Country 5 (Country) 2,00 277
356 0,04 0,04 0,80 Country 5 (Country) 2,00 277
357 0,04 0,04 0,80 Country 5 (Country) 2,00 277
358 0,04 0,04 0,80 Country 5 (Country) 2,00 277
359 0,04 0,04 0,80 Country 5 (Country) 2,00 277
360 0,04 0,04 0,80 Country 5 (Country) 2,00 277
361 0,04 0,04 0,80 Country 5 (Country) 2,00 277
362 0,04 0,04 0,80 Country 5 (Country) 2,00 277
363 0,04 0,04 0,80 Country 5 (Country) 2,00 277
364 0,04 0,04 0,80 Country 5 (Country) 2,00 277
365 0,04 0,04 0,80 Country 5 (Country) 2,00 277
366 0,04 0,04 0,80 Country 5 (Country) 2,00 277
367 0,04 0,04 0,80 Country 5 (Country) 2,00 277
368 0,04 0,04 0,80 Country 5 (Country) 2,00 277
369 0,04 0,04 0,80 Country 5 (Country) 2,00 277
370 0,04 0,04 0,80 Country 5 (Country) 2,00 277
371 0,04 0,04 0,80 Country 5 (Country) 2,00 277
372 0,04 0,04 0,80 Country 5 (Country) 2,00 277
373 0,04 0,04 0,80 Country 5 (Country) 2,00 277
374 0,04 0,04 0,80 Country 5 (Country) 2,00 277
375 0,04 0,04 0,80 Country 5 (Country) 2,00 277
376 0,04 0,04 0,80 Country 5 (Country) 2,00 277
377 0,04 0,04 0,80 Country 5 (Country) 2,00 277
378 0,04 0,04 0,80 Country 5 (Country) 2,00 277
379 0,04 0,04 0,80 Country 5 (Country) 2,00 277
380 0,04 0,04 0,80 Country 5 (Country) 2,00 277
381 0,04 0,04 0,80 Country 5 (Country) 2,00 277
382 0,04 0,04 0,80 Country 5 (Country) 2,00 277
383 0,04 0,04 0,80 Country 5 (Country) 2,00 277
384 0,04 0,04 0,80 Country 5 (Country) 2,00 277
385 0,04 0,04 0,80 Country 5 (Country) 2,00 277
386 0,04 0,04 0,80 Country 5 (Country) 2,00 277
387 0,04 0,04 0,80 Country 5 (Country) 2,00 277
388 0,04 0,04 0,80 Country 5 (Country) 2,00 277
389 0,04 0,04 0,80 Country 5 (Country) 2,00 277
390 0,04 0,04 0,80 Country 5 (Country) 2,00 277
391 0,04 0,04 0,80 Country 5 (Country) 2,00 277
392 0,04 0,04 0,80 Country 5 (Country) 2,00 277
393 0,04 0,04 0,80 Country 5 (Country) 2,00 277
394 0,04 0,04 0,80 Country 5 (Country) 2,00 277
395 0,04 0,04 0,80 Country 5 (Country) 2,00 277
396 0,04 0,04 0,80 Country 5 (Country) 2,00 277
397 0,04 0,04 0,80 Country 5 (Country) 2,00 277
398 0,04 0,04 0,80 Country 5 (Country) 2,00 277
399 0,04 0,04 0,80 Country 5 (Country) 2,00 277
400 0,04 0,04 0,80 Country 5 (Country) 2,00 277
401 0,04 0,04 0,80 Country 5 (Country) 2,00 277
402 0,04 0,04 0,80 Country 5 (Country) 2,00 277
403 0,04 0,04 0,80 Country 5 (Country) 2,00 277
404 0,04 0,04 0,80 Country 5 (Country) 2,00 277
405 0,04 0,04 0,80 Country 5 (Country) 2,00 277
406 0,04 0,04 0,80 Country 5 (Country) 2,00 277
407 0,04 0,04 0,80 Country 5 (Country) 2,00 277
408 0,04 0,04 0,80 Country 5 (Country) 2,00 277
409 0,04 0,04 0,80 Country 5 (Country) 2,00 277
410 0,04 0,04 0,80 Country 5 (Country) 2,00 277
411 0,04 0,04 0,80 Country 5 (Country) 2,00 277
412 0,04 0,04 0,80 Country 5 (Country) 2,00 277
413 0,04 0,04 0,80 Country 5 (Country) 2,00 277
414 0,04 0,04 0,80 Country 5 (Country) 2,00 277
415 0,04 0,04 0,80 Country 5 (Country) 2,00 277
416 0,04 0,04 0,80 Country 5 (Country) 2,00 277
417 0,04 0,04 0,80 Country 5 (Country) 2,00 277
418 0,04 0,04 0,80 Country 5 (Country) 2,00 277
419 0,04 0,04 0,80 Country 5 (Country) 2,00 277
420 0,04 0,04 0,80 Country 5 (Country) 2,00 277
421 0,04 0,04 0,80 Country 5 (Country) 2,00 277
422 0,04 0,04 0,80 Country 5 (Country) 2,00 277
423 0,04 0,04 0,80 Country 5 (Country) 2,00 277
424 0,04 0,04 0,80 Country 5 (Country) 2,00 277
425 0,04 0,04 0,80 Country 5 (Country) 2,00 277
426 0,04 0,04 0,80 Country 5 (Country) 2,00 277
427 0,04 0,04 0,80 Country 5 (Country) 2,00 277
428 0,04 0,04 0,80 Country 5 (Country) 2,00 277
429 0,04 0,04 0,80 Country 5 (Country) 2,00 277
430 0,04 0,04 0,80 Country 5 (Country) 2,00 277
431 0,04 0,04 0,80 Country 5 (Country) 2,00 277
432 0,04 0,04 0,80 Country 5 (Country) 2,00 277
433 0,04 0,04 0,80 Country 5 (Country) 2,00 277
434 0,04 0,04 0,80 Country 5 (Country) 2,00 277
435 0,04 0,04 0,80 Country 5 (Country) 2,00 277
436 0,04 0,04 0,80 Country 5 (Country) 2,00 277
437 0,04 0,04 0,80 Country 5 (Country) 2,00 277
438 0,04 0,04 0,80 Country 5 (Country) 2,00 277
439 0,04 0,04 0,80 Country 5 (Country) 2,00 277
440 0,04 0,04 0,80 Country 5 (Country) 2,00 277
441 0,04 0,04 0,80 Country 5 (Country) 2,00 277
442 0,04 0,04 0,80 Country 5 (Country) 2,00 277
443 0,04 0,04 0,80 Country 5 (Country) 2,00 277
444 0,04 0,04 0,80 Country 5 (Country) 2,00 277
445 0,04 0,04 0,80 Country 5 (Country) 2,00 277
446 0,04 0,04 0,80 Country 5 (Country) 2,00 277
447 0,04 0,04 0,80 Country 5 (Country) 2,00 277
448 0,04 0,04 0,80 Country 5 (Country) 2,00 277
449 0,04 0,04 0,80 Country 5 (Country) 2,00 277
450 0,04 0,04 0,80 Country 5 (Country) 2,00 277
451 0,04 0,04 0,80 Country 5 (Country) 2,00 277
452 0,04 0,04 0,80 Country 5 (Country) 2,00 277
453 0,04 0,04 0,80 Country 5 (Country) 2,00 277
454 0,04 0,04 0,80 Country 5 (Country) 2,00 277
455 0,04 0,04 0,80 Country 5 (Country) 2,00 277
456 0,04 0,04 0,80 Country 5 (Country) 2,00 277
457 0,04 0,04 0,80 Country 5 (Country) 2,00 277
458 0,04 0,04 0,80 Country 5 (Country) 2,00 277
459 0,04 0,04 0,80 Country 5 (Country) 2,00 277
460 0,04 0,04 0,80 Country 5 (Country) 2,00 277
461 0,04 0,04 0,80 Country 5 (Country) 2,00 277
462 0,04 0,04 0,80 Country 5 (Country) 2,00 277
463 0,04 0,04 0,80 Country 5 (Country) 2,00 277
464 0,04 0,04 0,80 Country 5 (Country) 2,00 277
